Fecha,Área,Necesidad_Personal,Proyectos_Activos,Rotacion_Empleados,Ausentismo,Horas_Extras,Clima_Laboral
2019-05-01,Operaciones,10,10,5.96,8.24,4.86,5.2
2021-07-01,IT,23,5,3.4,4.63,2.97,6.6
2023-09-01,Recursos Humanos,31,5,9.96,9.26,2.73,6.5
2018-07-01,Recursos Humanos,26,6,5.13,8.91,7.84,8.3
2023-02-01,Recursos Humanos,30,10,9.88,0.94,8.84,4.8
2023-08-01,Recursos Humanos,38,6,5.52,7.46,5.05,7.6
2021-05-01,IT,18,6,5.95,2.01,3.58,7.8
2020-09-01,Recursos Humanos,20,2,1.46,10.6,4.51,9.4
2019-09-01,Marketing,20,10,4.36,1.07,8.19,4.1
2022-05-01,Recursos Humanos,36,13,0.03,10.3,7.44,7.3
2023-04-01,IT,37,2,3.29,3.49,7.11,7.1
2020-12-01,Recursos Humanos,10,9,7.87,4.0,0.71,7.3
2018-01-01,Recursos Humanos,20,8,0.46,12.55,0.51,5.1
2022-09-01,Operaciones,17,6,4.49,4.09,8.38,7.6
2020-10-01,Recursos Humanos,34,14,0.59,11.37,9.83,9.8
2023-11-01,Recursos Humanos,33,12,4.56,11.34,6.8,9.8
2020-05-01,Finanzas,23,1,5.28,8.03,0.2,4.9
2020-04-01,Finanzas,22,12,0.76,1.97,8.29,6.1
2021-02-01,Marketing,23,11,1.18,12.14,4.59,7.0
2021-09-01,Operaciones,25,3,4.75,2.05,9.15,4.3
2023-07-01,Recursos Humanos,31,3,4.44,3.79,2.23,4.8
2022-08-01,Marketing,21,8,4.83,7.8,6.55,8.7
2022-08-01,Marketing,24,9,8.05,9.72,8.67,4.7
2023-06-01,Operaciones,28,4,9.5,1.34,4.48,8.4
2022-04-01,IT,26,6,2.23,7.12,4.29,7.5
2023-03-01,IT,34,3,6.77,10.15,6.64,4.2
2022-05-01,Marketing,23,4,4.21,1.71,4.79,5.4
2020-11-01,IT,17,4,8.91,1.63,9.03,9.3
2019-06-01,Recursos Humanos,12,6,8.72,6.96,6.6,5.2
2022-06-01,IT,31,14,0.67,0.51,5.3,4.0
2019-02-01,Recursos Humanos,18,12,4.45,5.65,2.69,6.9
2019-04-01,IT,21,11,1.29,0.5,2.7,5.3
2022-03-01,Operaciones,28,2,2.79,9.49,0.91,9.3
2018-05-01,Finanzas,21,1,2.04,12.29,1.76,8.7
2022-07-01,Operaciones,21,3,4.28,3.76,1.26,5.2
2019-05-01,IT,14,2,3.76,7.42,3.12,6.2
2023-07-01,Finanzas,34,6,8.75,9.81,9.39,8.8
2020-10-01,Finanzas,31,4,7.9,5.97,7.55,7.6
2023-01-01,Finanzas,21,1,1.9,10.41,7.4,7.0
2019-12-01,Finanzas,19,5,3.8,1.6,4.66,4.7
2021-05-01,Marketing,34,4,9.25,13.5,5.77,5.4
2022-12-01,Recursos Humanos,17,3,3.75,13.55,5.5,5.6
2018-08-01,Operaciones,25,4,3.54,12.5,8.11,5.1
2022-09-01,Recursos Humanos,27,11,3.8,7.73,4.59,9.2
2021-04-01,Operaciones,18,1,7.61,0.57,6.77,6.0
2019-06-01,IT,27,9,1.4,11.64,7.93,6.8
2020-01-01,IT,29,3,5.45,1.35,7.82,8.9
2019-06-01,Operaciones,22,7,8.2,6.09,2.13,9.9
2023-06-01,IT,33,14,8.52,2.22,4.61,9.4
2021-08-01,IT,27,6,5.06,7.65,2.39,8.7
2020-08-01,Marketing,19,4,2.68,12.55,6.33,4.8
2020-09-01,IT,21,11,4.05,6.74,0.67,7.7
2018-01-01,Operaciones,28,11,8.44,12.7,7.32,8.0
2022-02-01,Marketing,35,12,5.77,5.38,1.07,8.0
2021-06-01,Operaciones,17,9,3.22,3.19,2.95,6.6
2021-05-01,Operaciones,24,7,5.26,0.84,4.83,8.3
2019-01-01,IT,26,11,5.27,11.13,4.05,4.4
2020-01-01,IT,12,12,0.29,12.82,8.08,4.7
2022-09-01,Operaciones,31,12,4.43,0.31,0.09,6.4
2018-04-01,IT,18,11,9.93,0.06,7.67,8.3
2021-09-01,IT,19,9,1.38,1.11,6.56,8.5
2023-12-01,Recursos Humanos,36,6,2.1,8.49,4.94,7.8
2020-12-01,Finanzas,19,12,0.79,4.51,5.67,5.5
2023-06-01,Recursos Humanos,36,4,3.15,11.13,5.08,6.4
2021-03-01,Operaciones,28,8,5.69,5.22,3.63,4.0
2023-08-01,Recursos Humanos,21,9,7.19,10.18,1.68,9.1
2021-07-01,Recursos Humanos,39,10,6.23,5.12,5.29,8.5
2019-08-01,Recursos Humanos,26,5,6.93,10.52,7.57,8.8
2022-09-01,Operaciones,22,11,8.47,14.79,7.96,4.3
2023-09-01,IT,42,3,0.77,11.77,3.99,8.2
2021-11-01,Finanzas,18,1,9.68,4.17,3.93,8.3
2021-01-01,Marketing,35,4,2.51,3.45,8.51,7.0
2023-05-01,Marketing,30,3,7.33,9.45,0.48,8.0
2020-11-01,Finanzas,29,4,1.19,8.08,0.79,4.2
2021-05-01,Marketing,31,10,4.8,5.11,8.37,9.2
2018-07-01,Finanzas,16,7,3.71,14.61,9.8,5.5
2021-03-01,Marketing,23,14,8.68,7.2,4.61,5.6
2021-10-01,Operaciones,9,11,7.72,14.36,4.31,5.4
2023-02-01,IT,31,13,7.98,5.1,8.34,4.4
2018-08-01,Marketing,16,13,7.66,12.29,5.49,5.8
2022-12-01,Operaciones,43,13,1.04,9.98,7.38,8.8
2019-11-01,Marketing,36,12,3.51,11.39,5.9,5.6
2021-04-01,Operaciones,23,1,2.72,11.07,8.33,8.5
2021-09-01,Recursos Humanos,23,8,8.14,6.54,1.84,4.9
2022-07-01,Recursos Humanos,29,9,2.76,13.87,7.23,7.3
2020-12-01,Marketing,18,14,9.73,4.87,3.04,7.5
2019-02-01,IT,14,4,7.48,10.47,9.1,7.6
2019-11-01,Marketing,23,13,9.37,4.66,7.99,7.7
2022-02-01,Recursos Humanos,31,2,4.11,1.69,5.75,8.4
2021-07-01,Recursos Humanos,26,8,5.96,11.85,3.44,9.1
2019-08-01,Operaciones,22,5,0.63,11.58,4.09,6.6
2018-03-01,Operaciones,18,1,8.76,6.19,2.98,7.6
2019-05-01,Marketing,11,7,0.55,13.69,4.52,7.3
2022-12-01,Operaciones,36,14,2.31,11.47,5.04,4.2
2021-02-01,Recursos Humanos,22,3,7.31,9.88,4.79,8.1
2021-02-01,Operaciones,27,9,7.73,2.75,9.75,4.2
2022-10-01,Finanzas,38,5,6.97,14.33,9.93,6.5
2018-07-01,Operaciones,13,12,5.23,2.11,9.95,4.5
2019-08-01,IT,31,4,2.4,11.28,6.75,6.1
2022-01-01,Marketing,29,8,8.37,1.75,0.06,5.8
2023-07-01,IT,36,12,5.92,13.17,0.36,6.3
2018-10-01,Finanzas,22,2,0.12,9.99,9.66,4.5
2021-05-01,Finanzas,9,6,7.68,12.01,3.73,4.1
2019-05-01,Operaciones,32,6,8.38,2.23,4.63,8.3
2021-07-01,IT,36,2,9.32,0.97,5.78,9.8
2020-08-01,Recursos Humanos,10,12,7.93,12.39,6.05,9.3
2019-01-01,Operaciones,15,14,8.99,11.64,9.38,5.4
2022-12-01,Finanzas,25,14,7.57,3.28,6.91,6.7
2018-12-01,IT,26,6,3.54,13.1,4.17,7.8
2023-09-01,IT,26,12,2.78,13.57,2.97,5.1
2023-06-01,Operaciones,35,9,2.98,14.88,0.61,8.9
2020-10-01,Marketing,20,6,4.13,13.88,2.08,7.4
2023-07-01,IT,22,2,1.98,6.93,6.41,9.8
2021-05-01,IT,25,5,2.77,9.18,5.67,9.7
2019-12-01,Finanzas,24,2,6.66,3.2,1.24,5.8
2022-05-01,IT,15,7,0.16,1.43,5.37,6.9
2020-05-01,Marketing,21,2,2.11,8.59,0.46,5.0
2019-02-01,Finanzas,12,9,8.47,5.8,9.33,9.0
2018-09-01,IT,25,1,1.62,11.53,3.85,8.4
2023-10-01,Operaciones,20,13,0.56,4.49,0.45,6.8
2021-09-01,Marketing,34,8,6.86,10.38,6.26,4.1
2018-12-01,Finanzas,25,2,1.14,5.25,5.83,8.6
2022-06-01,Operaciones,33,7,9.46,14.73,9.1,8.7
2019-11-01,Operaciones,21,14,8.91,4.64,8.41,9.2
2020-08-01,Finanzas,37,5,4.78,9.53,5.18,7.4
2022-06-01,IT,43,7,4.79,5.07,4.42,4.1
2021-06-01,Operaciones,33,5,0.69,5.95,2.94,9.3
2019-03-01,Operaciones,28,11,1.06,7.05,7.16,8.4
2020-04-01,Recursos Humanos,27,1,0.37,6.34,7.26,8.6
2019-06-01,Operaciones,24,7,2.67,9.26,7.64,9.0
2022-01-01,IT,37,8,2.73,11.76,9.96,7.6
2020-11-01,IT,15,14,4.66,2.14,2.03,5.8
2020-11-01,Recursos Humanos,30,9,5.82,8.0,9.08,8.6
2022-06-01,Marketing,28,8,6.19,7.06,5.28,5.0
2022-11-01,Marketing,43,8,2.87,14.41,1.54,5.1
2019-01-01,Finanzas,13,7,4.36,4.77,5.82,8.6
2020-10-01,Finanzas,31,2,4.9,1.29,3.66,9.8
2022-01-01,Finanzas,36,7,0.63,1.18,7.56,9.1
2020-06-01,Operaciones,28,3,3.16,1.34,4.49,9.9
2022-08-01,Recursos Humanos,35,5,2.9,11.68,0.9,9.9
2023-07-01,Recursos Humanos,40,2,6.15,13.56,8.65,9.2
2018-09-01,Operaciones,11,12,1.52,0.26,0.2,5.7
2021-10-01,IT,19,14,1.85,4.31,3.18,9.5
2019-07-01,Operaciones,33,14,0.44,0.46,5.2,7.3
2022-06-01,Finanzas,29,6,5.35,0.08,8.8,4.9
2021-05-01,Operaciones,16,7,9.5,12.18,7.18,7.3
2021-04-01,IT,30,11,9.14,6.13,2.1,8.4
2020-03-01,Finanzas,24,7,8.46,9.07,7.75,8.9
2019-11-01,Recursos Humanos,9,2,4.2,9.78,9.23,4.2
2022-07-01,Finanzas,27,9,9.81,11.27,7.3,5.0
2019-07-01,Recursos Humanos,17,9,3.64,9.85,1.43,5.3
2021-06-01,Finanzas,17,10,1.45,9.02,0.28,9.7
2020-05-01,Recursos Humanos,31,9,0.79,6.65,7.04,4.6
2020-03-01,Operaciones,35,8,9.3,14.95,5.11,8.1
2022-04-01,Recursos Humanos,26,1,7.5,14.16,5.64,8.7
2020-08-01,Recursos Humanos,19,5,1.03,6.35,9.86,8.4
2018-05-01,Marketing,20,10,8.49,14.94,3.04,7.2
2023-06-01,Operaciones,28,2,7.93,9.71,4.1,9.8
2020-07-01,Finanzas,34,6,3.48,5.55,1.7,7.4
2022-01-01,IT,32,2,2.62,4.1,3.23,5.4
2021-12-01,Operaciones,28,9,3.65,3.22,2.33,5.5
2019-02-01,Recursos Humanos,30,12,5.89,3.32,6.46,4.4
2023-01-01,Operaciones,19,2,8.52,12.5,0.35,4.4
2023-11-01,Recursos Humanos,34,2,9.97,6.97,3.4,4.7
2018-02-01,IT,29,13,3.7,5.41,1.53,5.1
2022-07-01,Marketing,27,6,8.9,11.61,2.79,4.4
2023-05-01,Recursos Humanos,31,5,0.37,14.17,1.55,5.7
2022-12-01,Marketing,19,13,7.31,3.68,7.3,4.5
2019-05-01,IT,29,3,2.9,12.76,7.67,9.5
2020-11-01,IT,17,7,2.18,4.96,2.45,4.3
2019-09-01,IT,15,13,8.02,12.02,3.6,8.4
2022-10-01,Operaciones,38,11,5.4,12.92,9.77,7.8
2020-07-01,IT,25,5,7.64,5.78,3.27,6.9
2020-04-01,Operaciones,17,12,7.87,2.44,8.59,6.3
2019-09-01,Marketing,16,10,4.1,11.66,5.33,7.0
2019-02-01,IT,33,12,0.68,6.69,8.82,4.6
2021-03-01,Recursos Humanos,33,11,0.47,5.74,7.59,4.8
2023-03-01,Marketing,23,12,1.13,7.2,1.16,7.6
2022-08-01,Operaciones,30,3,4.5,0.83,2.7,5.9
2019-11-01,Finanzas,11,9,5.26,7.57,0.89,7.6
2023-05-01,Operaciones,35,5,9.77,0.54,1.89,4.4
2023-08-01,Recursos Humanos,21,4,0.61,13.82,9.33,6.3
2020-07-01,Finanzas,31,10,5.12,6.0,1.63,8.2
2022-09-01,Marketing,22,4,3.3,4.04,2.49,9.0
2023-05-01,Finanzas,26,5,7.16,5.99,4.47,9.2
2018-11-01,Marketing,16,5,1.75,11.13,7.96,9.2
2020-08-01,IT,28,14,5.66,2.69,7.38,6.4
2023-11-01,Finanzas,31,3,1.77,14.65,7.46,9.1
2020-11-01,IT,30,11,0.08,6.01,0.53,9.4
2018-08-01,Marketing,26,10,5.15,13.78,4.59,8.1
2021-12-01,Finanzas,34,7,0.24,10.97,7.41,6.7
2020-04-01,Marketing,30,14,7.97,10.66,6.71,5.4
2023-12-01,Operaciones,30,1,0.68,13.19,0.05,7.3
2020-10-01,Finanzas,27,4,7.36,13.55,5.46,5.2
2021-08-01,Finanzas,24,4,3.8,1.79,5.19,4.8
2018-11-01,Marketing,19,3,6.01,13.56,6.8,5.6
2022-04-01,Recursos Humanos,32,13,0.89,13.14,4.83,4.7
2021-05-01,Operaciones,28,1,9.87,10.76,0.71,5.3
2021-12-01,Operaciones,26,10,3.27,13.81,0.68,5.2
2019-08-01,Finanzas,29,3,5.99,1.09,5.17,8.0
2021-01-01,Marketing,24,11,6.88,0.76,3.37,8.4
2022-10-01,IT,34,14,2.37,13.31,7.92,7.9
2021-01-01,IT,31,5,9.95,10.03,1.96,8.6
2023-01-01,Marketing,31,4,0.25,11.18,9.49,5.3
2022-10-01,Marketing,47,3,0.26,9.85,0.74,7.0
2022-05-01,IT,20,7,1.99,3.46,8.44,6.5
2021-10-01,Finanzas,16,5,6.1,9.25,6.03,7.1
2021-08-01,Recursos Humanos,19,12,9.22,1.2,1.03,10.0
2022-09-01,Operaciones,26,11,0.42,1.2,1.24,6.6
2018-06-01,Marketing,9,9,3.68,0.98,3.43,7.4
2023-06-01,Finanzas,27,14,8.18,6.96,4.89,6.0
2019-04-01,Recursos Humanos,26,6,1.06,1.2,3.07,8.2
2022-06-01,Recursos Humanos,21,8,5.97,4.03,0.28,5.3
2023-10-01,IT,34,1,1.28,2.39,5.9,9.8
2021-11-01,Finanzas,37,7,8.3,13.54,2.82,8.4
2020-04-01,Operaciones,28,14,4.4,5.26,9.51,4.3
2022-05-01,Recursos Humanos,23,6,6.8,14.03,3.25,9.1
2020-07-01,Operaciones,25,12,6.1,7.42,0.58,8.9
2020-06-01,IT,33,6,0.19,11.48,8.8,7.9
2023-10-01,Recursos Humanos,25,3,4.6,13.27,7.87,6.1
2018-10-01,Recursos Humanos,20,12,3.02,6.86,6.45,4.1
2022-09-01,Operaciones,22,5,8.99,8.47,7.86,6.0
2018-08-01,Marketing,6,12,6.3,7.4,2.34,7.9
2019-10-01,Finanzas,15,4,2.31,7.7,7.87,7.9
2018-02-01,Finanzas,11,13,9.31,3.96,3.09,4.2
2019-01-01,Operaciones,16,4,4.07,0.39,1.78,9.4
2020-12-01,Recursos Humanos,15,12,7.15,13.33,9.71,6.8
2019-03-01,Recursos Humanos,27,6,3.2,3.41,4.64,8.8
2020-06-01,Recursos Humanos,32,10,4.58,0.8,5.75,5.1
2019-05-01,Finanzas,11,11,9.89,10.14,6.32,9.4
2022-08-01,Recursos Humanos,35,13,0.1,3.4,8.22,8.1
2022-03-01,Finanzas,42,14,2.39,5.24,4.0,6.4
2020-01-01,Recursos Humanos,17,7,4.24,7.16,0.69,5.1
2020-08-01,Marketing,17,3,7.21,5.29,1.84,8.4
2021-01-01,Marketing,18,8,8.27,7.01,8.26,7.8
2018-02-01,IT,28,13,4.66,13.32,2.52,5.9
2022-05-01,IT,26,6,5.56,2.74,2.15,5.1
2023-08-01,Marketing,40,6,1.91,6.31,7.6,7.2
2021-03-01,Operaciones,27,9,1.2,0.11,9.16,5.1
2019-12-01,IT,37,4,7.96,1.38,3.84,8.4
2021-04-01,IT,32,11,2.17,11.01,2.51,9.1
2023-02-01,Finanzas,23,3,2.22,4.04,7.53,4.1
2021-09-01,Recursos Humanos,11,9,4.56,11.04,6.5,7.5
2020-02-01,IT,18,2,4.35,5.01,4.34,5.0
2023-03-01,Recursos Humanos,42,13,3.14,11.69,4.19,4.2
2023-08-01,IT,37,1,1.06,4.98,5.28,7.2
2021-06-01,Marketing,36,1,6.9,7.29,3.11,4.4
2019-10-01,Finanzas,18,6,8.07,12.32,9.19,9.5
2018-05-01,IT,17,6,7.83,11.99,5.29,9.4
2022-12-01,Marketing,21,13,5.57,5.08,9.64,5.7
2020-10-01,Finanzas,26,14,8.14,9.71,6.18,5.3
2019-12-01,IT,34,4,0.1,9.16,1.14,8.6
2020-06-01,IT,17,7,4.58,11.82,1.5,6.5
2023-01-01,Recursos Humanos,36,8,9.28,5.66,0.23,8.1
2020-04-01,Operaciones,23,1,8.24,2.53,0.84,8.7
2023-11-01,Marketing,35,10,6.46,13.03,6.88,5.5
2022-11-01,Recursos Humanos,33,4,7.37,9.27,9.4,4.3
2021-03-01,Marketing,26,5,0.96,9.2,0.63,6.5
2018-03-01,Recursos Humanos,10,8,4.12,12.03,1.42,9.6
2020-10-01,Operaciones,15,6,6.4,5.46,7.74,6.9
2023-06-01,Operaciones,27,2,5.13,3.82,8.69,9.3
2019-11-01,Operaciones,22,14,0.27,1.76,8.01,9.2
2022-04-01,Operaciones,17,13,2.1,11.47,0.9,5.2
2019-04-01,IT,25,11,0.41,6.04,9.41,6.5
2022-08-01,Marketing,32,11,4.53,14.12,5.67,7.6
2021-12-01,Finanzas,34,5,9.55,1.6,9.16,6.0
2020-03-01,Marketing,28,8,5.02,1.2,0.96,8.0
2020-04-01,Marketing,21,10,4.82,9.34,0.22,7.2
2019-09-01,Recursos Humanos,15,14,9.2,9.39,2.52,5.9
2023-05-01,IT,33,5,4.28,4.28,2.66,5.9
2021-03-01,Operaciones,28,12,6.0,10.81,1.35,7.7
2018-01-01,Marketing,18,12,3.5,12.2,3.7,4.1
2022-06-01,Operaciones,36,10,1.56,13.21,8.45,7.8
2018-03-01,Finanzas,21,5,4.6,2.43,0.81,7.6
2023-01-01,Finanzas,36,14,7.58,14.57,2.11,9.0
2022-04-01,IT,26,4,0.34,7.82,3.44,4.5
2018-02-01,Marketing,21,7,6.02,4.79,4.05,7.0
2021-06-01,Finanzas,24,4,0.88,3.31,9.06,6.1
2019-07-01,Operaciones,24,1,6.37,11.55,1.42,6.4
2019-09-01,Marketing,22,4,5.28,2.82,2.79,8.2
2018-10-01,Marketing,30,13,0.27,14.84,6.36,6.0
2022-02-01,Marketing,33,4,4.31,1.44,9.41,9.3
2018-05-01,IT,12,2,4.23,4.05,3.33,8.0
2019-03-01,Recursos Humanos,30,4,9.99,3.98,7.78,9.0
2019-11-01,IT,38,8,2.7,9.41,9.98,6.9
2020-07-01,Marketing,34,10,8.62,11.57,2.22,6.3
2020-05-01,Finanzas,19,1,1.61,2.21,5.82,5.6
2023-03-01,IT,40,11,7.22,7.75,1.18,6.5
2020-02-01,IT,19,6,2.64,10.19,4.86,8.4
2021-11-01,Operaciones,35,1,4.52,2.6,9.45,8.9
2019-06-01,IT,29,9,6.06,12.26,4.93,8.3
2021-02-01,Finanzas,22,13,9.11,13.29,3.18,5.8
2022-04-01,Operaciones,37,5,9.77,2.62,7.79,5.1
2018-12-01,IT,34,11,6.48,1.9,9.11,8.4
2023-04-01,Recursos Humanos,37,14,9.36,1.23,8.95,7.7
2018-09-01,Finanzas,33,7,7.86,14.12,4.1,7.1
2019-11-01,Finanzas,17,11,0.74,2.65,6.66,9.6
2020-12-01,Operaciones,31,10,7.43,0.17,2.72,7.0
2021-11-01,Marketing,27,6,9.89,8.7,3.19,6.9
2022-06-01,IT,32,7,5.46,2.65,3.35,9.8
2022-12-01,Finanzas,33,9,7.98,6.2,1.28,8.8
2023-11-01,Operaciones,33,14,1.84,12.43,2.95,6.7
2019-06-01,Operaciones,36,14,5.48,3.27,1.32,7.3
2023-11-01,Finanzas,38,5,2.24,5.27,1.74,7.9
2022-05-01,Marketing,24,11,3.9,5.22,0.28,6.8
2023-03-01,IT,18,5,7.09,4.29,8.54,9.9
2019-10-01,Operaciones,19,3,6.59,6.05,7.84,7.8
2021-04-01,Recursos Humanos,19,9,8.97,2.86,4.05,4.4
2018-09-01,Finanzas,27,8,7.29,8.93,3.94,5.4
2021-06-01,Finanzas,31,12,1.47,3.28,1.6,8.0
2020-03-01,Recursos Humanos,21,12,8.29,8.67,6.61,8.9
2018-04-01,Operaciones,10,14,9.29,8.61,1.26,9.6
2022-12-01,Marketing,22,6,6.01,1.1,5.62,7.6
2023-04-01,Recursos Humanos,20,8,9.74,0.99,5.24,8.2
2019-03-01,Marketing,25,14,7.64,0.17,8.35,7.9
2022-10-01,Marketing,30,5,9.35,4.86,5.8,8.8
2022-07-01,IT,26,14,7.39,9.84,6.19,8.7
2019-06-01,Operaciones,23,4,3.82,3.75,4.47,9.0
2022-12-01,IT,35,9,4.43,9.22,9.7,9.7
2023-03-01,Marketing,24,14,1.27,10.23,6.49,9.8
2018-09-01,Finanzas,18,8,7.2,10.48,3.34,5.9
2018-08-01,Marketing,18,2,5.59,7.83,9.7,9.9
2022-07-01,Finanzas,34,10,2.17,14.47,6.25,7.3
2020-07-01,IT,28,3,4.31,11.24,0.31,7.1
2022-05-01,IT,24,10,6.2,3.04,9.98,9.9
2022-11-01,Finanzas,21,7,3.43,9.12,6.96,4.1
2018-12-01,Recursos Humanos,18,13,3.81,11.08,1.21,4.7
2022-12-01,IT,28,7,8.75,13.85,8.57,4.8
2020-11-01,Marketing,30,12,9.34,3.51,8.12,9.0
2019-01-01,Marketing,24,12,8.02,3.67,6.71,7.3
2021-04-01,Finanzas,24,4,7.82,11.34,8.32,7.0
2022-12-01,Marketing,35,2,6.88,11.74,5.58,7.8
2018-05-01,Recursos Humanos,20,6,1.35,14.57,9.93,8.3
2018-09-01,Operaciones,15,14,3.59,4.6,7.68,8.7
2020-07-01,Finanzas,28,1,4.82,11.59,6.42,9.0
2018-02-01,Operaciones,21,10,3.55,11.26,2.66,8.5
2019-05-01,IT,17,12,9.19,10.61,7.65,6.4
2020-10-01,Marketing,23,6,8.5,4.64,4.99,8.9
2019-03-01,Marketing,27,4,4.87,10.71,1.06,9.4
2019-07-01,Marketing,15,6,0.73,5.33,1.99,6.6
2022-09-01,Operaciones,26,4,1.28,4.31,7.36,9.8
2021-03-01,IT,36,14,8.98,6.39,3.35,5.6
2018-01-01,Finanzas,10,3,0.42,10.92,9.43,6.0
2023-02-01,Operaciones,22,14,4.59,1.52,1.2,8.5
2023-12-01,Finanzas,30,8,1.45,10.56,7.91,6.7
2022-07-01,Finanzas,30,14,7.86,4.49,0.54,8.0
2022-08-01,Operaciones,43,12,3.68,10.93,4.11,6.3
2019-11-01,Marketing,28,9,2.38,1.56,3.9,8.3
2023-01-01,Finanzas,23,2,7.94,8.35,1.9,4.6
2022-10-01,Marketing,23,14,9.78,4.66,2.02,6.8
2020-12-01,Operaciones,33,4,5.83,4.21,9.92,9.0
2020-03-01,IT,23,13,4.86,6.85,3.03,4.2
2020-04-01,Recursos Humanos,32,5,3.56,7.77,5.53,7.8
2022-10-01,IT,33,9,1.87,10.3,5.41,8.5
2018-09-01,Marketing,9,11,0.98,9.33,0.55,9.5
2019-01-01,Marketing,22,7,3.91,10.41,4.32,5.4
2018-09-01,IT,12,12,8.53,0.78,2.44,4.1
2018-07-01,Recursos Humanos,26,3,8.23,1.21,1.46,8.1
2020-02-01,Operaciones,16,10,2.29,5.51,6.97,9.0
2023-03-01,IT,33,12,5.08,4.37,6.64,5.5
2021-03-01,IT,18,2,6.74,4.86,6.73,4.8
2021-10-01,Operaciones,36,10,9.01,0.42,3.25,9.8
2021-11-01,Recursos Humanos,25,4,2.96,9.65,1.09,7.6
2018-05-01,Finanzas,16,11,2.92,11.53,1.19,4.6
2022-04-01,Marketing,30,14,0.3,12.61,6.21,4.6
2019-07-01,Recursos Humanos,22,9,5.82,9.73,9.18,8.6
2022-09-01,IT,36,5,7.91,6.61,8.44,5.9
2019-06-01,Marketing,14,4,5.38,10.73,5.55,9.6
2019-03-01,Finanzas,26,12,4.86,8.27,0.18,5.5
2020-02-01,Marketing,29,9,4.39,6.81,2.45,8.9
2022-07-01,Marketing,23,4,3.81,7.69,3.94,9.2
2021-07-01,Operaciones,19,13,7.79,1.82,8.98,5.4
2018-07-01,Recursos Humanos,19,13,6.14,5.65,5.68,5.6
2021-07-01,Operaciones,17,5,3.34,8.52,6.22,4.1
2021-10-01,Marketing,23,7,1.74,2.58,6.53,8.1
2023-06-01,IT,33,13,1.18,3.25,2.59,5.8
2022-08-01,Marketing,30,13,6.5,2.35,0.71,4.7
2019-01-01,Operaciones,21,8,4.79,2.63,9.5,5.4
2023-04-01,Operaciones,39,10,9.17,7.91,2.18,8.0
2021-01-01,Recursos Humanos,19,2,7.89,12.16,8.84,7.8
2021-04-01,Marketing,38,4,7.56,1.97,3.53,4.3
2023-12-01,Operaciones,41,6,7.61,3.09,4.92,6.2
2020-06-01,Finanzas,17,10,6.82,12.6,6.8,9.2
2018-02-01,Recursos Humanos,26,8,3.6,4.52,7.6,7.4
2022-07-01,Operaciones,19,1,6.25,8.6,8.99,8.0
2023-03-01,IT,27,7,8.13,6.25,9.15,9.5
2020-05-01,IT,19,8,2.55,7.09,2.08,5.0
2018-03-01,Recursos Humanos,16,8,8.59,0.9,2.26,9.8
2020-05-01,Marketing,30,11,8.16,4.46,7.06,6.1
2020-07-01,Operaciones,14,4,3.16,1.94,9.79,6.7
2020-04-01,Finanzas,15,9,8.72,3.62,3.87,5.6
2022-04-01,Marketing,32,12,4.76,0.06,9.13,4.4
2019-10-01,Finanzas,16,5,7.41,10.42,7.17,5.5
2020-06-01,Operaciones,14,10,4.8,3.42,1.22,7.2
2020-02-01,IT,36,8,1.01,10.35,4.2,6.2
2019-06-01,IT,22,9,5.1,5.51,1.21,6.7
2021-04-01,Marketing,23,9,2.15,0.47,7.24,4.1
2019-08-01,Marketing,14,6,3.56,12.2,8.13,9.4
2021-09-01,Marketing,36,13,5.04,13.59,2.8,7.4
2020-10-01,Finanzas,29,6,3.36,14.58,3.43,6.4
2019-03-01,IT,23,7,6.5,5.58,9.36,4.3
2021-05-01,Recursos Humanos,24,10,6.95,8.05,9.17,6.2
2022-12-01,Operaciones,34,3,8.78,1.79,5.25,5.5
2021-12-01,IT,39,11,0.51,6.75,5.12,6.7
2018-09-01,Recursos Humanos,24,10,0.19,0.03,0.7,8.7
2021-07-01,IT,15,1,2.25,13.19,3.85,6.1
2023-02-01,Operaciones,32,3,8.22,8.14,9.73,7.2
2022-04-01,Marketing,25,8,3.49,13.23,5.58,5.9
2020-07-01,Finanzas,26,10,7.66,9.86,7.42,4.6
2022-08-01,Finanzas,20,9,0.59,12.63,0.39,4.0
2019-02-01,Marketing,19,14,8.62,13.58,1.84,5.0
2021-03-01,IT,30,14,0.79,8.99,1.85,9.9
2019-12-01,Marketing,31,6,7.11,9.64,5.71,8.3
2019-04-01,Marketing,36,9,2.19,13.57,4.76,6.8
2020-10-01,Operaciones,35,5,7.91,9.3,9.79,4.7
2019-07-01,IT,39,7,0.99,7.64,3.69,9.9
2021-05-01,Operaciones,19,10,1.14,2.94,8.93,8.2
2022-12-01,IT,32,5,8.39,4.43,9.94,4.9
2021-04-01,IT,33,6,3.4,0.42,7.33,7.0
2020-03-01,Recursos Humanos,18,7,8.68,6.02,9.2,4.6
2018-06-01,IT,32,6,3.85,14.22,4.9,4.6
2018-08-01,Recursos Humanos,29,10,6.15,14.27,9.96,9.4
2022-11-01,IT,25,4,0.75,9.91,3.11,8.3
2019-01-01,IT,24,12,3.15,5.37,4.63,9.7
2020-12-01,Operaciones,36,12,1.48,5.87,0.03,5.7
2023-06-01,Operaciones,30,7,7.77,10.36,1.44,7.1
