ID_Empleado,Competencias_Actuales,Rol_Laboral,Puntuacion_Desempeno,Horas_Capacitacion_Ultimo_Ano,Antiguedad_Empresa,Habilidades_Requeridas,Objetivos_Futuros
4473,Principiante,Desarrollador,66.98618315131647,39,15,Comunicación,Dominio de Ventas
4474,Intermedio,Gerente,68.1686356356156,31,19,Liderazgo,Rol de Liderazgo
4475,Intermedio,Desarrollador,70.52515848726894,66,12,Técnico,Rol de Liderazgo
4476,Principiante,Gerente,72.0609398157871,13,17,Liderazgo,Habilidades Transversales
4477,Principiante,Representante de Ventas,69.1667124442303,57,16,Técnico,Habilidades Transversales
4478,Avanzado,Gerente,74.80597085523529,45,8,Comunicación,Dominio de Ventas
4479,Intermedio,Representante de Ventas,76.04413198691901,74,5,Trabajo en Equipo,Dominio de Ventas
4480,Intermedio,Representante de Ventas,65.37645451136675,58,15,Técnico,Habilidades Transversales
4481,Principiante,Representante de Ventas,63.89474711913891,64,8,Trabajo en Equipo,Expertise Técnico
4482,Intermedio,Especialista RRHH,82.19605669678936,32,18,Técnico,Dominio de Ventas
4483,Intermedio,Representante de Ventas,74.51946095167357,45,8,Trabajo en Equipo,Dominio de Ventas
4484,Principiante,Gerente,85.02391366071636,53,19,Comunicación,Rol de Liderazgo
4485,Intermedio,Especialista RRHH,81.40247809954047,65,17,Liderazgo,Rol de Liderazgo
4486,Intermedio,Desarrollador,72.05227843363319,3,4,Comunicación,Dominio de Ventas
4487,Intermedio,Desarrollador,79.35495552463777,53,4,Técnico,Expertise Técnico
4488,Principiante,Analista,82.44442668821463,3,9,Resolución de Problemas,Expertise Técnico
4489,Principiante,Representante de Ventas,66.96864352368982,16,14,Liderazgo,Habilidades Transversales
4490,Avanzado,Analista,59.67388626061806,79,1,Trabajo en Equipo,Expertise Técnico
4491,Avanzado,Representante de Ventas,65.49540002176163,72,9,Liderazgo,Expertise Técnico
4492,Intermedio,Representante de Ventas,80.73006003047769,73,13,Liderazgo,Habilidades Transversales
4493,Intermedio,Gerente,92.23925403182959,70,18,Comunicación,Expertise Técnico
4494,Intermedio,Gerente,74.6455639566355,72,10,Técnico,Habilidades Transversales
4495,Principiante,Desarrollador,87.73385153028244,54,4,Comunicación,Rol de Liderazgo
4496,Principiante,Especialista RRHH,84.13138198263977,47,15,Técnico,Habilidades Transversales
4497,Intermedio,Desarrollador,68.00726405037791,48,4,Resolución de Problemas,Dominio de Ventas
4498,Intermedio,Representante de Ventas,74.33863386294995,22,11,Comunicación,Expertise Técnico
4499,Intermedio,Especialista RRHH,81.41033247938486,26,12,Resolución de Problemas,Expertise Técnico
4500,Avanzado,Analista,63.258244379008524,24,13,Técnico,Habilidades Transversales
4501,Intermedio,Representante de Ventas,83.48498115452574,23,2,Liderazgo,Dominio de Ventas
4502,Avanzado,Gerente,85.71198760532253,79,8,Resolución de Problemas,Expertise Técnico
4503,Avanzado,Desarrollador,83.11650304655834,79,4,Resolución de Problemas,Rol de Liderazgo
4504,Avanzado,Desarrollador,73.80586551224567,19,9,Técnico,Habilidades Transversales
4505,Intermedio,Analista,79.84339789230837,52,2,Técnico,Dominio de Ventas
4506,Principiante,Desarrollador,84.82974858908943,73,5,Comunicación,Habilidades Transversales
4507,Intermedio,Desarrollador,60.28208787498004,25,5,Comunicación,Expertise Técnico
4508,Intermedio,Especialista RRHH,51.02583826148769,59,4,Técnico,Expertise Técnico
4509,Intermedio,Representante de Ventas,80.15095950146848,1,19,Resolución de Problemas,Expertise Técnico
4510,Avanzado,Especialista RRHH,69.03270331529784,2,9,Trabajo en Equipo,Habilidades Transversales
4511,Avanzado,Especialista RRHH,76.80079074216978,55,12,Comunicación,Dominio de Ventas
4512,Intermedio,Desarrollador,77.01362786198676,65,3,Técnico,Habilidades Transversales
4513,Intermedio,Representante de Ventas,87.24479132639199,24,5,Trabajo en Equipo,Expertise Técnico
4514,Avanzado,Desarrollador,76.70652363384701,67,2,Trabajo en Equipo,Habilidades Transversales
4515,Principiante,Desarrollador,80.31927904070324,14,13,Trabajo en Equipo,Rol de Liderazgo
4516,Principiante,Especialista RRHH,79.64787824591541,6,7,Trabajo en Equipo,Dominio de Ventas
4517,Avanzado,Gerente,82.9263824785273,70,8,Liderazgo,Expertise Técnico
4518,Intermedio,Gerente,69.33527857034447,40,11,Comunicación,Habilidades Transversales
4519,Intermedio,Especialista RRHH,78.03666437464882,59,12,Trabajo en Equipo,Rol de Liderazgo
4520,Avanzado,Especialista RRHH,51.676793106415246,43,18,Trabajo en Equipo,Expertise Técnico
4521,Intermedio,Desarrollador,68.68006119649338,32,18,Técnico,Habilidades Transversales
4522,Intermedio,Representante de Ventas,85.22050928718203,65,16,Técnico,Expertise Técnico
4523,Intermedio,Desarrollador,61.73477727067595,22,6,Liderazgo,Dominio de Ventas
4524,Principiante,Desarrollador,62.83141389427666,63,18,Trabajo en Equipo,Expertise Técnico
4525,Principiante,Analista,81.50591417602068,5,17,Liderazgo,Expertise Técnico
4526,Avanzado,Desarrollador,68.86752077804059,62,18,Técnico,Dominio de Ventas
4527,Principiante,Representante de Ventas,87.54512881664837,42,3,Comunicación,Habilidades Transversales
4528,Principiante,Desarrollador,75.74944292587664,24,9,Resolución de Problemas,Rol de Liderazgo
4529,Intermedio,Especialista RRHH,90.21225818194323,7,7,Resolución de Problemas,Rol de Liderazgo
4530,Principiante,Representante de Ventas,92.0153702943768,36,7,Liderazgo,Dominio de Ventas
4531,Avanzado,Especialista RRHH,87.75584151664798,58,19,Técnico,Expertise Técnico
4532,Principiante,Analista,69.89720626892856,27,1,Resolución de Problemas,Habilidades Transversales
4533,Intermedio,Analista,63.80291705930429,52,1,Trabajo en Equipo,Habilidades Transversales
4534,Intermedio,Representante de Ventas,87.71389789024468,70,1,Comunicación,Dominio de Ventas
4535,Avanzado,Gerente,74.84887403528558,54,11,Técnico,Habilidades Transversales
4536,Intermedio,Gerente,77.00457231318968,35,18,Liderazgo,Rol de Liderazgo
4537,Intermedio,Representante de Ventas,86.48545805042251,61,13,Técnico,Habilidades Transversales
4538,Avanzado,Representante de Ventas,63.78262239342684,14,15,Comunicación,Expertise Técnico
4539,Principiante,Especialista RRHH,80.88477811512625,53,17,Técnico,Habilidades Transversales
4540,Intermedio,Analista,70.06654767150546,60,10,Liderazgo,Dominio de Ventas
4541,Avanzado,Representante de Ventas,82.92608629775127,53,8,Trabajo en Equipo,Dominio de Ventas
4542,Intermedio,Desarrollador,78.86304006046139,68,9,Técnico,Rol de Liderazgo
4543,Intermedio,Especialista RRHH,83.81644164224008,28,19,Liderazgo,Rol de Liderazgo
4544,Principiante,Analista,70.74760163978723,26,18,Trabajo en Equipo,Rol de Liderazgo
4545,Principiante,Especialista RRHH,67.90310315174551,67,8,Resolución de Problemas,Rol de Liderazgo
4546,Principiante,Analista,75.01498994732815,11,5,Técnico,Habilidades Transversales
4547,Avanzado,Desarrollador,69.19078862550742,22,14,Trabajo en Equipo,Habilidades Transversales
4548,Avanzado,Analista,68.70770278621929,49,13,Resolución de Problemas,Dominio de Ventas
4549,Intermedio,Especialista RRHH,67.9848188535116,74,1,Técnico,Dominio de Ventas
4550,Principiante,Analista,81.33265807099689,75,11,Técnico,Rol de Liderazgo
4551,Principiante,Especialista RRHH,94.5322399549968,72,12,Comunicación,Habilidades Transversales
4552,Intermedio,Representante de Ventas,82.92819301846036,26,6,Técnico,Expertise Técnico
4553,Intermedio,Desarrollador,82.00930351692274,58,12,Técnico,Rol de Liderazgo
4554,Intermedio,Especialista RRHH,81.76182882034158,8,3,Trabajo en Equipo,Rol de Liderazgo
4555,Avanzado,Gerente,65.86858078565471,32,8,Liderazgo,Habilidades Transversales
4556,Intermedio,Gerente,81.9278931997932,69,2,Comunicación,Expertise Técnico
4557,Intermedio,Analista,56.973013211916445,50,6,Técnico,Rol de Liderazgo
4558,Intermedio,Representante de Ventas,78.73454304028382,39,3,Trabajo en Equipo,Expertise Técnico
4559,Intermedio,Representante de Ventas,82.33523875492703,5,7,Trabajo en Equipo,Dominio de Ventas
4560,Intermedio,Gerente,83.13367489432972,3,16,Liderazgo,Dominio de Ventas
4561,Intermedio,Analista,81.51320065057246,2,17,Resolución de Problemas,Rol de Liderazgo
4562,Principiante,Representante de Ventas,62.541914976008734,12,12,Técnico,Habilidades Transversales
4563,Intermedio,Representante de Ventas,68.5803453409176,25,15,Resolución de Problemas,Rol de Liderazgo
4564,Avanzado,Analista,86.75778125698565,33,14,Liderazgo,Habilidades Transversales
4565,Intermedio,Especialista RRHH,78.69307782596879,76,1,Trabajo en Equipo,Expertise Técnico
4566,Avanzado,Gerente,78.15667595344404,52,12,Resolución de Problemas,Habilidades Transversales
4567,Principiante,Representante de Ventas,69.69666019751739,46,14,Liderazgo,Habilidades Transversales
4568,Intermedio,Especialista RRHH,63.97602413726246,7,16,Resolución de Problemas,Rol de Liderazgo
4569,Avanzado,Especialista RRHH,67.69151915894406,75,15,Trabajo en Equipo,Rol de Liderazgo
4570,Intermedio,Especialista RRHH,61.10224382098946,7,8,Técnico,Dominio de Ventas
4571,Avanzado,Especialista RRHH,80.50517007270398,18,1,Comunicación,Expertise Técnico
4572,Intermedio,Desarrollador,45.67819417852046,73,13,Trabajo en Equipo,Dominio de Ventas
4573,Principiante,Desarrollador,67.72154414006404,31,3,Resolución de Problemas,Expertise Técnico
4574,Principiante,Analista,94.73272503766934,20,12,Técnico,Dominio de Ventas
4575,Intermedio,Gerente,72.85707302299181,63,7,Comunicación,Expertise Técnico
4576,Avanzado,Analista,67.27246460362863,22,8,Liderazgo,Habilidades Transversales
4577,Principiante,Desarrollador,97.34397761349972,70,17,Técnico,Habilidades Transversales
4578,Intermedio,Analista,70.96178841154459,41,18,Trabajo en Equipo,Dominio de Ventas
4579,Intermedio,Analista,94.88196547045703,34,10,Resolución de Problemas,Dominio de Ventas
4580,Principiante,Especialista RRHH,72.21830814415955,1,15,Comunicación,Dominio de Ventas
4581,Principiante,Representante de Ventas,84.12811200087253,70,10,Técnico,Rol de Liderazgo
4582,Intermedio,Desarrollador,97.92650491070216,75,9,Comunicación,Expertise Técnico
4583,Principiante,Desarrollador,76.49348615616117,51,1,Comunicación,Dominio de Ventas
4584,Principiante,Analista,71.57558650109353,16,5,Técnico,Rol de Liderazgo
4585,Principiante,Representante de Ventas,82.15062835906767,8,15,Resolución de Problemas,Dominio de Ventas
4586,Principiante,Analista,65.11013604311286,51,14,Liderazgo,Rol de Liderazgo
4587,Intermedio,Gerente,87.61471783079621,2,11,Técnico,Dominio de Ventas
4588,Intermedio,Desarrollador,68.58487185364143,21,17,Liderazgo,Habilidades Transversales
4589,Intermedio,Especialista RRHH,59.58013789445856,53,14,Comunicación,Rol de Liderazgo
4590,Intermedio,Especialista RRHH,74.02189066906529,35,6,Comunicación,Habilidades Transversales
4591,Avanzado,Especialista RRHH,70.640565845382,38,4,Resolución de Problemas,Rol de Liderazgo
4592,Avanzado,Desarrollador,50.45023670829693,17,13,Técnico,Expertise Técnico
4593,Avanzado,Desarrollador,75.15473939669562,26,17,Técnico,Expertise Técnico
4594,Intermedio,Especialista RRHH,64.12430563699498,66,12,Trabajo en Equipo,Rol de Liderazgo
4595,Avanzado,Desarrollador,70.52228592201341,12,12,Resolución de Problemas,Dominio de Ventas
4596,Intermedio,Especialista RRHH,64.09924191505935,16,4,Técnico,Rol de Liderazgo
4597,Intermedio,Gerente,81.63499873993831,60,2,Comunicación,Expertise Técnico
4598,Principiante,Gerente,74.87801165222646,17,6,Resolución de Problemas,Expertise Técnico
4599,Intermedio,Gerente,60.46538083359107,16,6,Trabajo en Equipo,Habilidades Transversales
4600,Principiante,Analista,89.1469759593225,55,1,Trabajo en Equipo,Expertise Técnico
4601,Principiante,Analista,78.1442754397388,47,11,Comunicación,Dominio de Ventas
4602,Intermedio,Representante de Ventas,70.07843853800743,15,12,Técnico,Habilidades Transversales
4603,Intermedio,Representante de Ventas,67.44318986530324,24,4,Comunicación,Expertise Técnico
4604,Avanzado,Representante de Ventas,74.41996209946714,64,16,Trabajo en Equipo,Rol de Liderazgo
4605,Intermedio,Gerente,62.37576398379569,26,19,Resolución de Problemas,Rol de Liderazgo
4606,Intermedio,Gerente,88.21209696599637,13,11,Técnico,Expertise Técnico
4607,Intermedio,Gerente,86.38888729692395,49,11,Comunicación,Dominio de Ventas
4608,Intermedio,Desarrollador,71.76978303722161,28,13,Técnico,Rol de Liderazgo
4609,Intermedio,Desarrollador,71.11507824343705,27,13,Resolución de Problemas,Habilidades Transversales
4610,Avanzado,Gerente,66.17288664316443,20,8,Trabajo en Equipo,Dominio de Ventas
4611,Intermedio,Especialista RRHH,77.71729350040259,23,11,Comunicación,Habilidades Transversales
4612,Intermedio,Representante de Ventas,77.79846360970916,45,16,Trabajo en Equipo,Habilidades Transversales
4613,Intermedio,Analista,82.1687783049567,59,13,Comunicación,Expertise Técnico
4614,Avanzado,Representante de Ventas,77.90812135020437,19,3,Técnico,Habilidades Transversales
4615,Avanzado,Especialista RRHH,66.1067773374501,51,11,Liderazgo,Rol de Liderazgo
4616,Intermedio,Desarrollador,67.77026169385992,21,8,Comunicación,Dominio de Ventas
4617,Intermedio,Gerente,76.47564542536436,67,10,Comunicación,Habilidades Transversales
4618,Intermedio,Desarrollador,68.080199497502,15,18,Trabajo en Equipo,Expertise Técnico
4619,Avanzado,Desarrollador,88.80758548678665,20,17,Liderazgo,Habilidades Transversales
4620,Intermedio,Especialista RRHH,74.83787705183154,43,7,Liderazgo,Rol de Liderazgo
4621,Principiante,Desarrollador,60.61070788336045,61,18,Liderazgo,Dominio de Ventas
4622,Intermedio,Desarrollador,74.09265786034295,20,10,Liderazgo,Rol de Liderazgo
4623,Intermedio,Representante de Ventas,73.0491861375634,10,13,Resolución de Problemas,Expertise Técnico
4624,Intermedio,Representante de Ventas,88.55842759299459,59,7,Técnico,Habilidades Transversales
4625,Principiante,Especialista RRHH,75.45153339089286,36,7,Comunicación,Rol de Liderazgo
4626,Principiante,Gerente,80.97081816318041,43,11,Técnico,Expertise Técnico
4627,Intermedio,Representante de Ventas,73.52129869442679,21,10,Técnico,Expertise Técnico
4628,Avanzado,Desarrollador,85.25420092267845,65,12,Técnico,Expertise Técnico
4629,Avanzado,Analista,88.22351949047592,42,13,Técnico,Expertise Técnico
4630,Intermedio,Representante de Ventas,65.8971440485883,74,12,Resolución de Problemas,Dominio de Ventas
4631,Avanzado,Analista,69.13552915751639,20,12,Trabajo en Equipo,Expertise Técnico
4632,Principiante,Gerente,72.8896497842625,32,6,Resolución de Problemas,Expertise Técnico
4633,Intermedio,Desarrollador,84.2190634231086,16,3,Comunicación,Rol de Liderazgo
4634,Principiante,Representante de Ventas,68.56872425799598,35,8,Liderazgo,Habilidades Transversales
4635,Intermedio,Gerente,52.77595210393535,13,17,Trabajo en Equipo,Expertise Técnico
4636,Avanzado,Especialista RRHH,83.09518159255103,36,13,Comunicación,Habilidades Transversales
4637,Avanzado,Gerente,67.26876955701086,30,8,Liderazgo,Dominio de Ventas
4638,Intermedio,Especialista RRHH,71.66767261841713,3,5,Resolución de Problemas,Expertise Técnico
4639,Intermedio,Especialista RRHH,71.12547895900086,5,4,Técnico,Rol de Liderazgo
4640,Avanzado,Representante de Ventas,54.1978992003787,49,16,Comunicación,Rol de Liderazgo
4641,Principiante,Analista,63.22526114649847,76,18,Técnico,Habilidades Transversales
4642,Intermedio,Especialista RRHH,83.56874889233606,37,4,Técnico,Dominio de Ventas
4643,Principiante,Desarrollador,74.63418264828712,78,11,Técnico,Dominio de Ventas
4644,Avanzado,Representante de Ventas,84.5635204718531,4,8,Trabajo en Equipo,Expertise Técnico
4645,Principiante,Especialista RRHH,91.17493241738504,37,1,Liderazgo,Habilidades Transversales
4646,Principiante,Representante de Ventas,58.67270792245451,23,13,Técnico,Expertise Técnico
4647,Intermedio,Desarrollador,71.68723238550662,17,4,Comunicación,Dominio de Ventas
4648,Principiante,Representante de Ventas,73.89499459363883,31,4,Trabajo en Equipo,Expertise Técnico
4649,Principiante,Representante de Ventas,90.13225091862104,70,4,Liderazgo,Expertise Técnico
4650,Intermedio,Especialista RRHH,64.19766195038991,71,13,Comunicación,Expertise Técnico
4651,Avanzado,Gerente,78.28314380647805,29,19,Trabajo en Equipo,Expertise Técnico
4652,Principiante,Representante de Ventas,87.84732284072423,29,16,Trabajo en Equipo,Expertise Técnico
4653,Avanzado,Especialista RRHH,83.9032281527855,4,14,Liderazgo,Rol de Liderazgo
4654,Avanzado,Desarrollador,80.11346389553516,3,10,Técnico,Rol de Liderazgo
4655,Intermedio,Desarrollador,67.83081210457223,50,5,Comunicación,Expertise Técnico
4656,Intermedio,Gerente,85.87735711329901,8,15,Resolución de Problemas,Dominio de Ventas
4657,Principiante,Desarrollador,58.93763832757489,54,6,Técnico,Habilidades Transversales
4658,Intermedio,Especialista RRHH,80.01534106557747,32,19,Resolución de Problemas,Habilidades Transversales
4659,Principiante,Gerente,57.67876412560126,30,14,Comunicación,Dominio de Ventas
4660,Principiante,Especialista RRHH,92.86783859660937,53,11,Resolución de Problemas,Rol de Liderazgo
4661,Intermedio,Gerente,63.52183182962078,60,3,Resolución de Problemas,Habilidades Transversales
4662,Intermedio,Gerente,70.38601130514651,65,2,Liderazgo,Dominio de Ventas
4663,Intermedio,Especialista RRHH,91.66328765752641,19,6,Liderazgo,Expertise Técnico
4664,Intermedio,Gerente,79.48729630745228,75,8,Liderazgo,Dominio de Ventas
4665,Avanzado,Especialista RRHH,67.73615964314241,60,1,Resolución de Problemas,Expertise Técnico
4666,Principiante,Desarrollador,76.20194161192481,35,14,Resolución de Problemas,Expertise Técnico
4667,Principiante,Desarrollador,77.92194541305993,19,16,Trabajo en Equipo,Expertise Técnico
4668,Intermedio,Representante de Ventas,79.22860201626892,44,17,Trabajo en Equipo,Expertise Técnico
